id,schedule_id,route_stop_id,arrival_time,departure_time,is_boarding_allowed,is_dropping_allowed,created_at
648bb078-041f-5d44-bbd0-e49433981da7,1fa407c3-28c5-5a75-8eaa-1a844f408fcb,04aedd4a-9949-5896-b4c1-586312eef921,13:30:00,13:40:00,true,true,2026-09-01T09:00:00+05:30
3f56337f-7e05-5d2d-88d7-9746ba72e2ef,1fa407c3-28c5-5a75-8eaa-1a844f408fcb,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,16:00:00,16:00:00,false,true,2026-09-01T09:00:00+05:30
a843608b-1169-592d-9f31-035798a827af,d6b485c3-a94f-5468-b7b3-54b308bcf0f6,e59ba1c8-1798-5ee2-93d5-06db16def156,09:30:00,09:30:00,true,false,2026-09-01T09:00:00+05:30
c5d371b0-5fb5-518b-bb39-d7e9e5d521a2,d6b485c3-a94f-5468-b7b3-54b308bcf0f6,d3edd848-e47a-55f7-a81e-6c536814ae9e,14:30:00,14:40:00,true,true,2026-09-01T09:00:00+05:30
4346dbf6-5c91-5b36-bbee-68de378cc0c7,d6b485c3-a94f-5468-b7b3-54b308bcf0f6,04aedd4a-9949-5896-b4c1-586312eef921,17:00:00,17:10:00,true,true,2026-09-01T09:00:00+05:30
d89bd2c6-3322-5728-9851-4cd5346dd307,d6b485c3-a94f-5468-b7b3-54b308bcf0f6,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,19:30:00,19:30:00,false,true,2026-09-01T09:00:00+05:30
766eaf1a-49a4-5208-93b1-d53ae6cac79f,8eb7c59c-8625-5cc7-b69d-597fd9724e71,e59ba1c8-1798-5ee2-93d5-06db16def156,14:00:00,14:00:00,true,false,2026-09-01T09:00:00+05:30
fece4e6c-7254-57e9-864d-9e1a71f77c6d,8eb7c59c-8625-5cc7-b69d-597fd9724e71,d3edd848-e47a-55f7-a81e-6c536814ae9e,19:00:00,19:10:00,true,true,2026-09-01T09:00:00+05:30
da9b428e-e73f-5e46-80e0-099102ade147,8eb7c59c-8625-5cc7-b69d-597fd9724e71,04aedd4a-9949-5896-b4c1-586312eef921,21:30:00,21:40:00,true,true,2026-09-01T09:00:00+05:30
97afd753-19ad-53d7-8333-cf4a27173eab,8eb7c59c-8625-5cc7-b69d-597fd9724e71,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,00:00:00,00:00:00,false,true,2026-09-01T09:00:00+05:30
cdfcf388-c27f-5298-8136-feba4f4d920a,a3f0f4e8-30bf-5dce-b5d2-d1eb5c55fab1,e59ba1c8-1798-5ee2-93d5-06db16def156,18:00:00,18:00:00,true,false,2026-09-01T09:00:00+05:30
601303ec-33f8-5f20-8c01-c9565953e314,a3f0f4e8-30bf-5dce-b5d2-d1eb5c55fab1,d3edd848-e47a-55f7-a81e-6c536814ae9e,23:00:00,23:10:00,true,true,2026-09-01T09:00:00+05:30
c74fdf67-0d48-55bb-b360-d98b0666acfb,a3f0f4e8-30bf-5dce-b5d2-d1eb5c55fab1,04aedd4a-9949-5896-b4c1-586312eef921,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
7fd8083f-e24a-5cc9-91d3-2bcf505cc35a,a3f0f4e8-30bf-5dce-b5d2-d1eb5c55fab1,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,04:00:00,04:00:00,false,true,2026-09-01T09:00:00+05:30
8bd9e1c4-e12a-5a14-bc3f-999fea863dae,df42c06a-9bfe-5808-9154-02e6de4da2b7,e59ba1c8-1798-5ee2-93d5-06db16def156,20:30:00,20:30:00,true,false,2026-09-01T09:00:00+05:30
7b352b12-7e20-5858-958d-8e3d42cef8e0,df42c06a-9bfe-5808-9154-02e6de4da2b7,d3edd848-e47a-55f7-a81e-6c536814ae9e,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
d8d54d0c-eb2f-5610-90aa-c4b77440e888,df42c06a-9bfe-5808-9154-02e6de4da2b7,04aedd4a-9949-5896-b4c1-586312eef921,04:00:00,04:10:00,true,true,2026-09-01T09:00:00+05:30
faf69cb2-b6d9-55a1-a002-e39d3c6551f7,df42c06a-9bfe-5808-9154-02e6de4da2b7,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,06:30:00,06:30:00,false,true,2026-09-01T09:00:00+05:30
e67532f3-2c1d-539e-b413-738fed782b7b,a7e4d9f2-12b0-59a3-aab4-9ee1ae891878,e59ba1c8-1798-5ee2-93d5-06db16def156,09:30:00,09:30:00,true,false,2026-09-01T09:00:00+05:30
3509453a-e24a-581b-b6dd-d7d83822305c,a7e4d9f2-12b0-59a3-aab4-9ee1ae891878,d3edd848-e47a-55f7-a81e-6c536814ae9e,14:30:00,14:40:00,true,true,2026-09-01T09:00:00+05:30
99c55c12-cfbd-5761-bde1-98df43ba80df,a7e4d9f2-12b0-59a3-aab4-9ee1ae891878,04aedd4a-9949-5896-b4c1-586312eef921,17:00:00,17:10:00,true,true,2026-09-01T09:00:00+05:30
f2b8e718-3247-5e88-ac0e-dba16a4de41b,a7e4d9f2-12b0-59a3-aab4-9ee1ae891878,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,19:30:00,19:30:00,false,true,2026-09-01T09:00:00+05:30
3c85b25a-d2a4-572d-9d7b-27eb53690eb7,3d8d7cc9-f4ba-5f28-9190-17d15713e901,e59ba1c8-1798-5ee2-93d5-06db16def156,14:00:00,14:00:00,true,false,2026-09-01T09:00:00+05:30
25ab3411-691d-5d5f-bd67-21324a88381c,3d8d7cc9-f4ba-5f28-9190-17d15713e901,d3edd848-e47a-55f7-a81e-6c536814ae9e,19:00:00,19:10:00,true,true,2026-09-01T09:00:00+05:30
7628ce13-4bbe-50f1-aedf-9464db068815,3d8d7cc9-f4ba-5f28-9190-17d15713e901,04aedd4a-9949-5896-b4c1-586312eef921,21:30:00,21:40:00,true,true,2026-09-01T09:00:00+05:30
1d087076-8e29-5398-8df3-c7f261dcbd14,3d8d7cc9-f4ba-5f28-9190-17d15713e901,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,00:00:00,00:00:00,false,true,2026-09-01T09:00:00+05:30
79edb4c5-680d-5a94-88ac-4e636652b29c,0bac3188-dc08-5bd5-bb93-6f0cfbbaae52,e59ba1c8-1798-5ee2-93d5-06db16def156,18:00:00,18:00:00,true,false,2026-09-01T09:00:00+05:30
7bb607d9-cf52-5523-9526-86ce6f6e51f1,0bac3188-dc08-5bd5-bb93-6f0cfbbaae52,d3edd848-e47a-55f7-a81e-6c536814ae9e,23:00:00,23:10:00,true,true,2026-09-01T09:00:00+05:30
cc037063-5ae6-570e-b910-f81b814212be,0bac3188-dc08-5bd5-bb93-6f0cfbbaae52,04aedd4a-9949-5896-b4c1-586312eef921,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
3a974bb1-718a-5e8b-966d-4627e8e94c5d,0bac3188-dc08-5bd5-bb93-6f0cfbbaae52,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,04:00:00,04:00:00,false,true,2026-09-01T09:00:00+05:30
b796ad8f-c0e8-5fce-9ce7-6346825c46df,6c7f2570-ff5b-5ef8-b863-060a9304a08f,e59ba1c8-1798-5ee2-93d5-06db16def156,20:30:00,20:30:00,true,false,2026-09-01T09:00:00+05:30
ce186077-1f6f-5ab5-bf70-b5cb5147198e,6c7f2570-ff5b-5ef8-b863-060a9304a08f,d3edd848-e47a-55f7-a81e-6c536814ae9e,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
9afefe77-23cd-5605-a05b-d052fe6ae402,6c7f2570-ff5b-5ef8-b863-060a9304a08f,04aedd4a-9949-5896-b4c1-586312eef921,04:00:00,04:10:00,true,true,2026-09-01T09:00:00+05:30
a9f4fa7c-be4d-5a68-949f-c8a0df5f931d,6c7f2570-ff5b-5ef8-b863-060a9304a08f,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,06:30:00,06:30:00,false,true,2026-09-01T09:00:00+05:30
b7ad92b0-994f-50ca-b352-e6dac9067e66,5590bed7-9dfc-5b40-98b9-e2211a00433e,e59ba1c8-1798-5ee2-93d5-06db16def156,22:00:00,22:00:00,true,false,2026-09-01T09:00:00+05:30
88fab97c-3df3-5f16-81cd-0de99851af03,5590bed7-9dfc-5b40-98b9-e2211a00433e,d3edd848-e47a-55f7-a81e-6c536814ae9e,03:00:00,03:10:00,true,true,2026-09-01T09:00:00+05:30
998684c0-3a33-5511-be5b-2cf14ed3b045,5590bed7-9dfc-5b40-98b9-e2211a00433e,04aedd4a-9949-5896-b4c1-586312eef921,05:30:00,05:40:00,true,true,2026-09-01T09:00:00+05:30
84846c15-797b-5929-8505-8fa7fa738ec9,5590bed7-9dfc-5b40-98b9-e2211a00433e,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,08:00:00,08:00:00,false,true,2026-09-01T09:00:00+05:30
145c42a1-8ba2-564b-872c-139b602496d4,e8fad814-9fd8-54c2-beae-b38cf686a055,e59ba1c8-1798-5ee2-93d5-06db16def156,14:00:00,14:00:00,true,false,2026-09-01T09:00:00+05:30
115e857d-27b8-5621-b78b-8e59d49c7a44,e8fad814-9fd8-54c2-beae-b38cf686a055,d3edd848-e47a-55f7-a81e-6c536814ae9e,19:00:00,19:10:00,true,true,2026-09-01T09:00:00+05:30
ba42ff35-4779-5d19-b725-8820754f9c99,e8fad814-9fd8-54c2-beae-b38cf686a055,04aedd4a-9949-5896-b4c1-586312eef921,21:30:00,21:40:00,true,true,2026-09-01T09:00:00+05:30
39ef0b06-880a-569b-aa98-83302dab2a79,e8fad814-9fd8-54c2-beae-b38cf686a055,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,00:00:00,00:00:00,false,true,2026-09-01T09:00:00+05:30
be07e6b7-4dcd-5c23-ab9e-1a8b50067354,75332e8d-87ec-5b0c-996a-49b5bfa57394,e59ba1c8-1798-5ee2-93d5-06db16def156,18:00:00,18:00:00,true,false,2026-09-01T09:00:00+05:30
0b31bc49-ffd4-53d9-a3ad-26071fe7008e,75332e8d-87ec-5b0c-996a-49b5bfa57394,d3edd848-e47a-55f7-a81e-6c536814ae9e,23:00:00,23:10:00,true,true,2026-09-01T09:00:00+05:30
d140bfa8-59f9-5855-9284-1dba25e56639,75332e8d-87ec-5b0c-996a-49b5bfa57394,04aedd4a-9949-5896-b4c1-586312eef921,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
e94b68e1-43b9-5f29-879d-bc694bc2098a,75332e8d-87ec-5b0c-996a-49b5bfa57394,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,04:00:00,04:00:00,false,true,2026-09-01T09:00:00+05:30
30cce97d-64c7-5c38-9ad7-dd1881d385fd,0c91a249-118f-5613-a97d-2aaac6159688,e59ba1c8-1798-5ee2-93d5-06db16def156,20:30:00,20:30:00,true,false,2026-09-01T09:00:00+05:30
8691e9b7-50a9-5dbc-8ac9-6ed64f965f9c,0c91a249-118f-5613-a97d-2aaac6159688,d3edd848-e47a-55f7-a81e-6c536814ae9e,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
db8dc4c4-3375-509b-a2b2-e2c7fa7926bd,0c91a249-118f-5613-a97d-2aaac6159688,04aedd4a-9949-5896-b4c1-586312eef921,04:00:00,04:10:00,true,true,2026-09-01T09:00:00+05:30
5fdf6145-05d9-5360-b54a-da1af0b4921c,0c91a249-118f-5613-a97d-2aaac6159688,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,06:30:00,06:30:00,false,true,2026-09-01T09:00:00+05:30
1a76baad-0d77-5b34-8730-9707bdd4ca54,980ca91f-db27-55a3-a086-dfe68f722135,e59ba1c8-1798-5ee2-93d5-06db16def156,22:00:00,22:00:00,true,false,2026-09-01T09:00:00+05:30
c0d3cac3-8755-5751-b408-ba914a00951e,980ca91f-db27-55a3-a086-dfe68f722135,d3edd848-e47a-55f7-a81e-6c536814ae9e,03:00:00,03:10:00,true,true,2026-09-01T09:00:00+05:30
d3481442-541f-58bd-be1f-ac209f80d70b,980ca91f-db27-55a3-a086-dfe68f722135,04aedd4a-9949-5896-b4c1-586312eef921,05:30:00,05:40:00,true,true,2026-09-01T09:00:00+05:30
fb6b560a-c811-57cc-8ed7-b8d0af4c9060,980ca91f-db27-55a3-a086-dfe68f722135,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,08:00:00,08:00:00,false,true,2026-09-01T09:00:00+05:30
409c5dd8-5bf2-5d4b-9a05-dec337c387e0,4fef88da-e06b-515b-8376-ec2e546c5374,e59ba1c8-1798-5ee2-93d5-06db16def156,06:00:00,06:00:00,true,false,2026-09-01T09:00:00+05:30
731d33c7-5216-563d-a7ef-1a4645e1e3aa,4fef88da-e06b-515b-8376-ec2e546c5374,d3edd848-e47a-55f7-a81e-6c536814ae9e,11:00:00,11:10:00,true,true,2026-09-01T09:00:00+05:30
bb3a5436-9d86-5695-8148-1f1055bc1b27,4fef88da-e06b-515b-8376-ec2e546c5374,04aedd4a-9949-5896-b4c1-586312eef921,13:30:00,13:40:00,true,true,2026-09-01T09:00:00+05:30
4691f689-3156-5462-b25f-b3087b6c7dcf,4fef88da-e06b-515b-8376-ec2e546c5374,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,16:00:00,16:00:00,false,true,2026-09-01T09:00:00+05:30
fef2e79f-416b-5e76-b225-356ba71a3d33,a961fe63-5fc3-527a-92ee-ab31a7af81b4,e59ba1c8-1798-5ee2-93d5-06db16def156,18:00:00,18:00:00,true,false,2026-09-01T09:00:00+05:30
331b1af6-c233-5662-a360-4c9498d57ea8,a961fe63-5fc3-527a-92ee-ab31a7af81b4,d3edd848-e47a-55f7-a81e-6c536814ae9e,23:00:00,23:10:00,true,true,2026-09-01T09:00:00+05:30
e44ed43f-aa83-5b1f-a32d-c4d988d89fd2,a961fe63-5fc3-527a-92ee-ab31a7af81b4,04aedd4a-9949-5896-b4c1-586312eef921,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
bdda5701-6f2a-5d33-a938-62f2988fd086,a961fe63-5fc3-527a-92ee-ab31a7af81b4,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,04:00:00,04:00:00,false,true,2026-09-01T09:00:00+05:30
a62089da-ffae-5c40-9528-7fcda7860cc4,3b63e499-22d7-55a4-9866-3e05ff5c9c33,e59ba1c8-1798-5ee2-93d5-06db16def156,20:30:00,20:30:00,true,false,2026-09-01T09:00:00+05:30
42863a51-dade-54ce-8685-badc133e7e61,3b63e499-22d7-55a4-9866-3e05ff5c9c33,d3edd848-e47a-55f7-a81e-6c536814ae9e,01:30:00,01:40:00,true,true,2026-09-01T09:00:00+05:30
612df3e6-46c6-572c-8fc6-c441dbd3dcbd,3b63e499-22d7-55a4-9866-3e05ff5c9c33,04aedd4a-9949-5896-b4c1-586312eef921,04:00:00,04:10:00,true,true,2026-09-01T09:00:00+05:30
8ffc9849-892c-53cc-b5e2-f80a0a641ac8,3b63e499-22d7-55a4-9866-3e05ff5c9c33,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,06:30:00,06:30:00,false,true,2026-09-01T09:00:00+05:30
89e3297c-3c3d-58cf-ad9b-0b3602b5159f,7a0d02fd-24e1-529e-8cf7-b132c097ec6c,e59ba1c8-1798-5ee2-93d5-06db16def156,22:00:00,22:00:00,true,false,2026-09-01T09:00:00+05:30
c0023e9d-fb28-52a4-8120-7a081541a9a3,7a0d02fd-24e1-529e-8cf7-b132c097ec6c,d3edd848-e47a-55f7-a81e-6c536814ae9e,03:00:00,03:10:00,true,true,2026-09-01T09:00:00+05:30
0786af70-5cb5-52bf-be99-18aeed2631a4,7a0d02fd-24e1-529e-8cf7-b132c097ec6c,04aedd4a-9949-5896-b4c1-586312eef921,05:30:00,05:40:00,true,true,2026-09-01T09:00:00+05:30
e356b4fe-ded0-5ce0-b8cb-c7415333e911,7a0d02fd-24e1-529e-8cf7-b132c097ec6c,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,08:00:00,08:00:00,false,true,2026-09-01T09:00:00+05:30
7672b27f-0ade-5581-9912-f2cbae5f51a0,465c4bc1-4e6c-5f5d-8349-52841bab194a,e59ba1c8-1798-5ee2-93d5-06db16def156,06:00:00,06:00:00,true,false,2026-09-01T09:00:00+05:30
9092e92f-de42-566c-b273-c11df39dcd11,465c4bc1-4e6c-5f5d-8349-52841bab194a,d3edd848-e47a-55f7-a81e-6c536814ae9e,11:00:00,11:10:00,true,true,2026-09-01T09:00:00+05:30
47448a91-46e8-5ed2-9d07-e677d6def5ac,465c4bc1-4e6c-5f5d-8349-52841bab194a,04aedd4a-9949-5896-b4c1-586312eef921,13:30:00,13:40:00,true,true,2026-09-01T09:00:00+05:30
5cf0e319-cbab-5a35-a094-ba9e126d77c1,465c4bc1-4e6c-5f5d-8349-52841bab194a,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,16:00:00,16:00:00,false,true,2026-09-01T09:00:00+05:30
ceb94be7-5b14-5478-8728-98f6d5e5811d,4f6861a5-6024-5fb7-a3fa-1a8587448782,e59ba1c8-1798-5ee2-93d5-06db16def156,09:30:00,09:30:00,true,false,2026-09-01T09:00:00+05:30
05388c6a-f839-5474-96c0-9468000b4791,4f6861a5-6024-5fb7-a3fa-1a8587448782,d3edd848-e47a-55f7-a81e-6c536814ae9e,14:30:00,14:40:00,true,true,2026-09-01T09:00:00+05:30
06869c90-7b07-563e-803b-67b73a1c2560,4f6861a5-6024-5fb7-a3fa-1a8587448782,04aedd4a-9949-5896-b4c1-586312eef921,17:00:00,17:10:00,true,true,2026-09-01T09:00:00+05:30
22cd12e5-cf7c-58c0-becb-b69c4b83340d,4f6861a5-6024-5fb7-a3fa-1a8587448782,2f1514d9-f73e-50a2-94ae-8b5ef444f1a9,19:30:00,19:30:00,false,true,2026-09-01T09:00:00+05:30
bc3955b7-1ff2-530d-82ac-a9586f38afd0,3a9e7ce5-b3a5-5b30-aa63-2ff338aa13f5,35c5dfcc-618b-5c20-a6c4-807f3c785758,20:30:00,20:30:00,true,false,2026-09-01T09:00:00+05:30
f889dbab-9f73-5680-861a-198ffdb653f0,3a9e7ce5-b3a5-5b30-aa63-2ff338aa13f5,07a70b23-5513-554c-9130-21002c348a4a,22:00:00,22:10:00,true,true,2026-09-01T09:00:00+05:30
cb2aa21c-a154-5d8c-b5c4-685644d7f346,3a9e7ce5-b3a5-5b30-aa63-2ff338aa13f5,264d6f8e-6f06-560a-b52e-d215d5c12b64,04:30:00,04:45:00,true,true,2026-09-01T09:00:00+05:30
a86d9695-0e11-55e1-97b0-93c19e0ce81a,3a9e7ce5-b3a5-5b30-aa63-2ff338aa13f5,4f81c276-6e30-567e-bc43-8f07718955c6,07:30:00,07:30:00,false,true,2026-09-01T09:00:00+05:30
2c1710cb-c056-598e-b445-431342ca17fd,36c848ab-5099-539a-816f-34a0cc7239fd,35c5dfcc-618b-5c20-a6c4-807f3c785758,22:00:00,22:00:00,true,false,2026-09-01T09:00:00+05:30
8e6090c3-4571-5c8b-b3b7-35eca5dfc9a2,36c848ab-5099-539a-816f-34a0cc7239fd,07a70b23-5513-554c-9130-21002c348a4a,23:30:00,23:40:00,true,true,2026-09-01T09:00:00+05:30
2a66b54e-b8ac-515b-83d7-da14abab5466,36c848ab-5099-539a-816f-34a0cc7239fd,264d6f8e-6f06-560a-b52e-d215d5c12b64,06:00:00,06:15:00,true,true,2026-09-01T09:00:00+05:30
979622af-1482-50ae-9f02-bf8ce0226b40,36c848ab-5099-539a-816f-34a0cc7239fd,4f81c276-6e30-567e-bc43-8f07718955c6,09:00:00,09:00:00,false,true,2026-09-01T09:00:00+05:30
a1cc8e40-36d0-511a-86f8-ca3a4778b449,bf8ab5d4-460a-5b6c-8859-fa5aef595b3e,35c5dfcc-618b-5c20-a6c4-807f3c785758,06:00:00,06:00:00,true,false,2026-09-01T09:00:00+05:30
888a4c9d-42d7-58ca-9bea-4673eec19a17,bf8ab5d4-460a-5b6c-8859-fa5aef595b3e,07a70b23-5513-554c-9130-21002c348a4a,07:30:00,07:40:00,true,true,2026-09-01T09:00:00+05:30
f7f51141-c54c-50fe-a63c-d6285a019834,bf8ab5d4-460a-5b6c-8859-fa5aef595b3e,264d6f8e-6f06-560a-b52e-d215d5c12b64,14:00:00,14:15:00,true,true,2026-09-01T09:00:00+05:30
9d648cd5-2e34-5562-9221-c7d2ac2168c9,bf8ab5d4-460a-5b6c-8859-fa5aef595b3e,4f81c276-6e30-567e-bc43-8f07718955c6,17:00:00,17:00:00,false,true,2026-09-01T09:00:00+05:30
a31ccf49-c269-5905-b678-2604bb30a390,818eca59-c4ea-553a-b212-b8edac8cadfa,35c5dfcc-618b-5c20-a6c4-807f3c785758,09:30:00,09:30:00,true,false,2026-09-01T09:00:00+05:30
9f7b0589-94e0-5611-a12b-57e438b32f59,818eca59-c4ea-553a-b212-b8edac8cadfa,07a70b23-5513-554c-9130-21002c348a4a,11:00:00,11:10:00,true,true,2026-09-01T09:00:00+05:30
79229b41-0cf6-5337-b56a-ad3b6b7876e8,818eca59-c4ea-553a-b212-b8edac8cadfa,264d6f8e-6f06-560a-b52e-d215d5c12b64,17:30:00,17:45:00,true,true,2026-09-01T09:00:00+05:30
c52b6133-49b6-523a-81e9-e1326ea0bd89,818eca59-c4ea-553a-b212-b8edac8cadfa,4f81c276-6e30-567e-bc43-8f07718955c6,20:30:00,20:30:00,false,true,2026-09-01T09:00:00+05:30
9e93cd0f-4ce0-51d0-b384-acb3fd91d8e7,16e24c8d-4cd1-5f11-a59b-4e06786e79d8,35c5dfcc-618b-5c20-a6c4-807f3c785758,14:00:00,14:00:00,true,false,2026-09-01T09:00:00+05:30
292e2028-6a70-5c1d-99e5-178f96c18ebe,16e24c8d-4cd1-5f11-a59b-4e06786e79d8,07a70b23-5513-554c-9130-21002c348a4a,15:30:00,15:40:00,true,true,2026-09-01T09:00:00+05:30
36d2a283-3996-5ddd-b281-c9a47e640b94,16e24c8d-4cd1-5f11-a59b-4e06786e79d8,264d6f8e-6f06-560a-b52e-d215d5c12b64,22:00:00,22:15:00,true,true,2026-09-01T09:00:00+05:30
5efcfc2b-598e-5de7-9082-45a424b13d42,16e24c8d-4cd1-5f11-a59b-4e06786e79d8,4f81c276-6e30-567e-bc43-8f07718955c6,01:00:00,01:00:00,false,true,2026-09-01T09:00:00+05:30
3660c000-89cf-59bb-bff5-f08e741dbb41,de810b98-6c4e-542b-866f-8c993c8419a1,35c5dfcc-618b-5c20-a6c4-807f3c785758,22:00:00,22:00:00,true,false,2026-09-01T09:00:00+05:30
16382d5f-b820-5edc-bfed-44a80050c702,de810b98-6c4e-542b-866f-8c993c8419a1,07a70b23-5513-554c-9130-21002c348a4a,23:30:00,23:40:00,true,true,2026-09-01T09:00:00+05:30
627c82eb-4f78-53da-8797-dc82bf0590cf,de810b98-6c4e-542b-866f-8c993c8419a1,264d6f8e-6f06-560a-b52e-d215d5c12b64,06:00:00,06:15:00,true,true,2026-09-01T09:00:00+05:30
abdfd6d4-962e-5506-b08e-c2ef3166589d,de810b98-6c4e-542b-866f-8c993c8419a1,4f81c276-6e30-567e-bc43-8f07718955c6,09:00:00,09:00:00,false,true,2026-09-01T09:00:00+05:30
c8bc871d-4c43-5a0b-822f-6adfbc31fd67,e8b830e0-7fe4-50eb-8efd-563673923fb9,35c5dfcc-618b-5c20-a6c4-807f3c785758,06:00:00,06:00:00,true,false,2026-09-01T09:00:00+05:30
cf79280f-f813-5df3-aa08-564cc6869a14,e8b830e0-7fe4-50eb-8efd-563673923fb9,07a70b23-5513-554c-9130-21002c348a4a,07:30:00,07:40:00,true,true,2026-09-01T09:00:00+05:30
dba2c54d-e174-58da-b9aa-4d14b7d728e6,e8b830e0-7fe4-50eb-8efd-563673923fb9,264d6f8e-6f06-560a-b52e-d215d5c12b64,14:00:00,14:15:00,true,true,2026-09-01T09:00:00+05:30
b84639f6-7f02-571c-9fea-4bdbc0281b8e,e8b830e0-7fe4-50eb-8efd-563673923fb9,4f81c276-6e30-567e-bc43-8f07718955c6,17:00:00,17:00:00,false,true,2026-09-01T09:00:00+05:30
28c1c0e6-3ba3-5089-a06d-438f4ed9fc53,371aef58-52fd-5f8d-bba9-c3157a20f4db,35c5dfcc-618b-5c20-a6c4-807f3c785758,09:30:00,09:30:00,true,false,2026-09-01T09:00:00+05:30
15a53106-a3a9-5b66-a11e-581b65c46183,371aef58-52fd-5f8d-bba9-c3157a20f4db,07a70b23-5513-554c-9130-21002c348a4a,11:00:00,11:10:00,true,true,2026-09-01T09:00:00+05:30
b3a4c4f7-56e7-5650-a60d-c228d7602e90,371aef58-52fd-5f8d-bba9-c3157a20f4db,264d6f8e-6f06-560a-b52e-d215d5c12b64,17:30:00,17:45:00,true,true,2026-09-01T09:00:00+05:30
716ef0c4-efbd-586a-953a-969aa1dc8ff6,371aef58-52fd-5f8d-bba9-c3157a20f4db,4f81c276-6e30-567e-bc43-8f07718955c6,20:30:00,20:30:00,false,true,2026-09-01T09:00:00+05:30
a7eddba7-802f-5869-a231-0912b51f1218,aec44c7e-b7da-5391-ba3d-3366fcbf969c,35c5dfcc-618b-5c20-a6c4-807f3c785758,14:00:00,14:00:00,true,false,2026-09-01T09:00:00+05:30
9c4922ed-96d8-562e-a764-b9126c6babac,aec44c7e-b7da-5391-ba3d-3366fcbf969c,07a70b23-5513-554c-9130-21002c348a4a,15:30:00,15:40:00,true,true,2026-09-01T09:00:00+05:30
adda5d31-be04-56d1-a5c4-20fd1cba1c8b,aec44c7e-b7da-5391-ba3d-3366fcbf969c,264d6f8e-6f06-560a-b52e-d215d5c12b64,22:00:00,22:15:00,true,true,2026-09-01T09:00:00+05:30
24495c99-8c23-5633-9408-267a85a3a270,aec44c7e-b7da-5391-ba3d-3366fcbf969c,4f81c276-6e30-567e-bc43-8f07718955c6,01:00:00,01:00:00,false,true,2026-09-01T09:00:00+05:30
a404ce75-0fc0-5c7c-887a-b52519fcc912,3e214b4c-c8a8-5d3a-b5db-0f1269dc2447,35c5dfcc-618b-5c20-a6c4-807f3c785758,18:00:00,18:00:00,true,false,2026-09-01T09:00:00+05:30
3f867e4c-4089-5228-9f9d-08d7a33497f2,3e214b4c-c8a8-5d3a-b5db-0f1269dc2447,07a70b23-5513-554c-9130-21002c348a4a,19:30:00,19:40:00,true,true,2026-09-01T09:00:00+05:30
3268bcfb-c104-5eff-b8af-055de555aa31,3e214b4c-c8a8-5d3a-b5db-0f1269dc2447,264d6f8e-6f06-560a-b52e-d215d5c12b64,02:00:00,02:15:00,true,true,2026-09-01T09:00:00+05:30
118aab05-c99c-5c51-a9ad-77fa7ebae955,3e214b4c-c8a8-5d3a-b5db-0f1269dc2447,4f81c276-6e30-567e-bc43-8f07718955c6,05:00:00,05:00:00,false,true,2026-09-01T09:00:00+05:30
5839c5a4-2224-5581-8444-4357b000fd8a,97502ee7-d05f-568a-869d-3372be92f3ab,35c5dfcc-618b-5c20-a6c4-807f3c785758,06:00:00,06:00:00,true,false,2026-09-01T09:00:00+05:30
643ba277-4a31-5f29-be53-836252452fd1,97502ee7-d05f-568a-869d-3372be92f3ab,07a70b23-5513-554c-9130-21002c348a4a,07:30:00,07:40:00,true,true,2026-09-01T09:00:00+05:30
6d887ef1-9c7a-5cb8-957f-05991d57e85d,97502ee7-d05f-568a-869d-3372be92f3ab,264d6f8e-6f06-560a-b52e-d215d5c12b64,14:00:00,14:15:00,true,true,2026-09-01T09:00:00+05:30
13ced69d-1fbc-5ca1-b4a1-93e226ea1009,97502ee7-d05f-568a-869d-3372be92f3ab,4f81c276-6e30-567e-bc43-8f07718955c6,17:00:00,17:00:00,false,true,2026-09-01T09:00:00+05:30
