id,bus_id,seat_number,seat_type,row_number,column_number,is_active,created_at
d133706d-0171-5f39-86a1-aa9f851ddebb,75ed094c-8688-56b0-a97a-ff462575cc83,2A,SEATER,2,1,true,2025-02-01T09:00:00+05:30
95ebd46f-8b22-58c2-8f06-10a1e2f3fed5,75ed094c-8688-56b0-a97a-ff462575cc83,2B,SEATER,2,2,true,2025-02-01T09:00:00+05:30
0968f9a3-25e7-5588-ac1b-173edec01b28,75ed094c-8688-56b0-a97a-ff462575cc83,2C,SEATER,2,3,true,2025-02-01T09:00:00+05:30
02e2bd0d-a541-5806-8c39-243e09fde359,75ed094c-8688-56b0-a97a-ff462575cc83,2D,SEATER,2,4,true,2025-02-01T09:00:00+05:30
b8053652-adc1-580a-94a5-d02267713959,75ed094c-8688-56b0-a97a-ff462575cc83,3A,SEATER,3,1,true,2025-02-01T09:00:00+05:30
09a3ed26-5483-5878-9b27-556e3b2aecd7,75ed094c-8688-56b0-a97a-ff462575cc83,3B,SEATER,3,2,true,2025-02-01T09:00:00+05:30
d870806b-b3b8-5587-8014-d07a9aafaa1d,75ed094c-8688-56b0-a97a-ff462575cc83,3C,SEATER,3,3,true,2025-02-01T09:00:00+05:30
aae09229-e177-59cd-93fa-61fb7884e4d1,75ed094c-8688-56b0-a97a-ff462575cc83,3D,SEATER,3,4,true,2025-02-01T09:00:00+05:30
f49a44e8-91d6-5f09-b8c2-45c1175c3a03,75ed094c-8688-56b0-a97a-ff462575cc83,4A,SEATER,4,1,true,2025-02-01T09:00:00+05:30
e195e0e7-66a2-54ff-86c4-b3631ea5cbd9,75ed094c-8688-56b0-a97a-ff462575cc83,4B,SEATER,4,2,true,2025-02-01T09:00:00+05:30
960c1e7e-f5dd-5f32-9ba9-6c991ac98e45,75ed094c-8688-56b0-a97a-ff462575cc83,4C,SEATER,4,3,true,2025-02-01T09:00:00+05:30
89eaa0e1-c32a-53ea-957d-c628799a3a74,75ed094c-8688-56b0-a97a-ff462575cc83,4D,SEATER,4,4,true,2025-02-01T09:00:00+05:30
2cbd2f4b-d4eb-5ac1-a2f5-22b32ac115ca,75ed094c-8688-56b0-a97a-ff462575cc83,5A,SEATER,5,1,true,2025-02-01T09:00:00+05:30
8dfed37d-3612-5720-90bd-dcd542ec01ef,75ed094c-8688-56b0-a97a-ff462575cc83,5B,SEATER,5,2,true,2025-02-01T09:00:00+05:30
bf394956-3b95-51a0-a503-50e385f4a403,75ed094c-8688-56b0-a97a-ff462575cc83,5C,SEATER,5,3,true,2025-02-01T09:00:00+05:30
bb9447b6-cc23-5346-b7f0-1ea16fd505fd,75ed094c-8688-56b0-a97a-ff462575cc83,5D,SEATER,5,4,true,2025-02-01T09:00:00+05:30
38980109-4bf2-5bb4-9ca9-aca03cc8659f,75ed094c-8688-56b0-a97a-ff462575cc83,6A,SEATER,6,1,true,2025-02-01T09:00:00+05:30
80238d39-8748-5c3a-b0c4-20ea7927ba24,75ed094c-8688-56b0-a97a-ff462575cc83,6B,SEATER,6,2,true,2025-02-01T09:00:00+05:30
967fcc49-4797-5d19-b329-a9157da326a7,75ed094c-8688-56b0-a97a-ff462575cc83,6C,SEATER,6,3,true,2025-02-01T09:00:00+05:30
3d5c8ebc-b743-5064-b008-a4e2f4fff155,75ed094c-8688-56b0-a97a-ff462575cc83,6D,SEATER,6,4,true,2025-02-01T09:00:00+05:30
bab5ec50-ea27-5b4a-bb46-593837b12cff,75ed094c-8688-56b0-a97a-ff462575cc83,7A,SEATER,7,1,true,2025-02-01T09:00:00+05:30
1ceda67d-f9b2-51d6-9389-5c3d46a4aed8,75ed094c-8688-56b0-a97a-ff462575cc83,7B,SEATER,7,2,true,2025-02-01T09:00:00+05:30
f77701f0-7ad5-5423-bb03-be50321220aa,75ed094c-8688-56b0-a97a-ff462575cc83,7C,SEATER,7,3,true,2025-02-01T09:00:00+05:30
8aeb959c-dfec-57e8-9e63-2a30ee924d93,75ed094c-8688-56b0-a97a-ff462575cc83,7D,SEATER,7,4,true,2025-02-01T09:00:00+05:30
d5a25b73-0449-5e12-b60d-d565fb24194c,75ed094c-8688-56b0-a97a-ff462575cc83,8A,SEATER,8,1,true,2025-02-01T09:00:00+05:30
c940e9b4-8c33-5084-a903-d9b80233b739,75ed094c-8688-56b0-a97a-ff462575cc83,8B,SEATER,8,2,true,2025-02-01T09:00:00+05:30
76f7d7cc-db59-5226-9d78-2820eff5f5c0,75ed094c-8688-56b0-a97a-ff462575cc83,8C,SEATER,8,3,true,2025-02-01T09:00:00+05:30
f2c95ca3-c255-5328-bc2f-24590e188532,75ed094c-8688-56b0-a97a-ff462575cc83,8D,SEATER,8,4,true,2025-02-01T09:00:00+05:30
7fe9eabf-d5d3-5338-a26a-650019715d2c,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L1,LOWER,1,1,true,2025-02-01T09:00:00+05:30
1c36f769-bd5f-5fba-b5dd-61b6693cca77,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L2,LOWER,2,1,true,2025-02-01T09:00:00+05:30
b3076754-7d09-5a81-a78b-464f1a1bfd2d,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L3,LOWER,3,1,true,2025-02-01T09:00:00+05:30
7fad696e-1c67-563c-a261-f5a27d2776c0,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L4,LOWER,4,1,true,2025-02-01T09:00:00+05:30
b18cb348-3c04-50fc-a0d2-f08a10ee4cb1,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L5,LOWER,5,1,true,2025-02-01T09:00:00+05:30
db3f059f-568b-540f-806a-69b182d9f643,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L6,LOWER,6,1,true,2025-02-01T09:00:00+05:30
cecb2c64-dbe6-5988-89f0-2b7aff189871,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L7,LOWER,7,1,true,2025-02-01T09:00:00+05:30
e0bdb6d4-5833-5dce-9cb1-70a706695742,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L8,LOWER,8,1,true,2025-02-01T09:00:00+05:30
477e9746-0d10-543e-baa6-eac57de27f3e,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L9,LOWER,9,1,true,2025-02-01T09:00:00+05:30
84e6501e-d1e9-56d2-8572-284fe92a894a,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L10,LOWER,10,1,true,2025-02-01T09:00:00+05:30
0585b7cb-698c-5126-b28b-6f5c1240f4c5,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L11,LOWER,11,1,true,2025-02-01T09:00:00+05:30
2928b152-bdaf-54c1-8b2c-e74757f0585b,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L12,LOWER,12,1,true,2025-02-01T09:00:00+05:30
d74b68e2-0b66-53ce-8340-17696223e1ca,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L13,LOWER,13,1,true,2025-02-01T09:00:00+05:30
d8f0c365-b0b4-5c53-a861-29c98fc9f331,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L14,LOWER,14,1,true,2025-02-01T09:00:00+05:30
74c55054-3560-5d56-bf1e-52f333881f82,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,L15,LOWER,15,1,true,2025-02-01T09:00:00+05:30
6bd0c41d-2d66-51ed-9b2e-1e8085c84117,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U1,UPPER,1,2,true,2025-02-01T09:00:00+05:30
13376289-ae1c-5cf4-ab08-9e52a7fc02ef,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U2,UPPER,2,2,true,2025-02-01T09:00:00+05:30
94b4c3c1-2db7-50fc-a18d-d87c095c7ac5,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U3,UPPER,3,2,true,2025-02-01T09:00:00+05:30
661a6269-42bf-562b-92b5-7a1b2f7f5220,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U4,UPPER,4,2,true,2025-02-01T09:00:00+05:30
d2fc816b-7530-5621-86b6-5e67a9eae4fd,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U5,UPPER,5,2,true,2025-02-01T09:00:00+05:30
9a37e70d-79d3-5102-a331-20f499fd199e,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U6,UPPER,6,2,true,2025-02-01T09:00:00+05:30
99bd140b-60fa-54b0-8a7a-eb01d1cbf209,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U7,UPPER,7,2,true,2025-02-01T09:00:00+05:30
89439622-7e03-51d6-aaed-179ec9dc8e70,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U8,UPPER,8,2,true,2025-02-01T09:00:00+05:30
f0b92f15-2b2e-509e-8181-e1a3a101138e,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U9,UPPER,9,2,true,2025-02-01T09:00:00+05:30
af735fce-066f-529a-8620-b05a4dd84f67,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U10,UPPER,10,2,true,2025-02-01T09:00:00+05:30
0af520a6-0e94-5069-91bf-7fd888984aa6,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U11,UPPER,11,2,true,2025-02-01T09:00:00+05:30
6cfc77dc-0d13-5ca1-af38-f02bc07d9232,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U12,UPPER,12,2,true,2025-02-01T09:00:00+05:30
16554f4f-28e4-5ced-88ba-8f85b35a920f,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U13,UPPER,13,2,true,2025-02-01T09:00:00+05:30
4eacf351-db4c-5be8-98c9-b24259af5626,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U14,UPPER,14,2,true,2025-02-01T09:00:00+05:30
972b47de-7aff-5c26-8097-72de7e615213,8edcb3d8-8947-5fc1-ac3d-118fb935ae10,U15,UPPER,15,2,true,2025-02-01T09:00:00+05:30
da40197f-411d-5bc0-beeb-707e9982f091,648295d4-e9e5-55c5-b1a7-ee175a6da603,L1,LOWER,1,1,true,2025-02-01T09:00:00+05:30
8e8aa653-c7ed-548e-aefd-8ba496054124,648295d4-e9e5-55c5-b1a7-ee175a6da603,L2,LOWER,2,1,true,2025-02-01T09:00:00+05:30
30e5df36-46a9-5b28-b7e4-ea09532b1f39,648295d4-e9e5-55c5-b1a7-ee175a6da603,L3,LOWER,3,1,true,2025-02-01T09:00:00+05:30
7dc915a1-d41f-5cdc-aef2-25de27ec5130,648295d4-e9e5-55c5-b1a7-ee175a6da603,L4,LOWER,4,1,true,2025-02-01T09:00:00+05:30
2a3c763d-d3e1-592f-b7b0-4bf0a6d5a0e5,648295d4-e9e5-55c5-b1a7-ee175a6da603,L5,LOWER,5,1,true,2025-02-01T09:00:00+05:30
9dadd62e-3090-56ca-b4cd-1d45a8553759,648295d4-e9e5-55c5-b1a7-ee175a6da603,L6,LOWER,6,1,true,2025-02-01T09:00:00+05:30
3c067155-2665-51ff-96e0-22c0132ca9cc,648295d4-e9e5-55c5-b1a7-ee175a6da603,L7,LOWER,7,1,true,2025-02-01T09:00:00+05:30
cd855c1b-5286-5e41-b25d-81969c329dc5,648295d4-e9e5-55c5-b1a7-ee175a6da603,L8,LOWER,8,1,true,2025-02-01T09:00:00+05:30
d0a91e56-aa37-5d09-8b28-61a75667ad67,648295d4-e9e5-55c5-b1a7-ee175a6da603,L9,LOWER,9,1,true,2025-02-01T09:00:00+05:30
cba8cffc-6451-5dbe-9e11-db4a3fb6d114,648295d4-e9e5-55c5-b1a7-ee175a6da603,L10,LOWER,10,1,true,2025-02-01T09:00:00+05:30
e98bf1e4-1830-56e6-b36f-a257e1d9374e,648295d4-e9e5-55c5-b1a7-ee175a6da603,L11,LOWER,11,1,true,2025-02-01T09:00:00+05:30
387971ae-f4eb-5054-9e3b-de3b66a32d03,648295d4-e9e5-55c5-b1a7-ee175a6da603,L12,LOWER,12,1,true,2025-02-01T09:00:00+05:30
7c9727e6-6810-5037-b5a3-43161b98ea0a,648295d4-e9e5-55c5-b1a7-ee175a6da603,L13,LOWER,13,1,true,2025-02-01T09:00:00+05:30
397c5a67-2aac-5a8e-bc4a-fcd1aa3b51e6,648295d4-e9e5-55c5-b1a7-ee175a6da603,L14,LOWER,14,1,true,2025-02-01T09:00:00+05:30
c1ee719b-6995-50d6-bb58-11ad97c5a174,648295d4-e9e5-55c5-b1a7-ee175a6da603,L15,LOWER,15,1,true,2025-02-01T09:00:00+05:30
554cec9a-5412-5511-9826-5c2190795499,648295d4-e9e5-55c5-b1a7-ee175a6da603,L16,LOWER,16,1,true,2025-02-01T09:00:00+05:30
d095747a-6b81-5bcd-beaf-a689757413bc,648295d4-e9e5-55c5-b1a7-ee175a6da603,U1,UPPER,1,2,true,2025-02-01T09:00:00+05:30
eaa5b8f3-9bba-5346-ae81-2e15ce0635a9,648295d4-e9e5-55c5-b1a7-ee175a6da603,U2,UPPER,2,2,true,2025-02-01T09:00:00+05:30
e4bd6ad0-05bf-5bb5-a7d5-7e2ee101d318,648295d4-e9e5-55c5-b1a7-ee175a6da603,U3,UPPER,3,2,true,2025-02-01T09:00:00+05:30
c690e736-6fa8-59b6-ab63-69a19bcb2b8a,648295d4-e9e5-55c5-b1a7-ee175a6da603,U4,UPPER,4,2,true,2025-02-01T09:00:00+05:30
58ab8299-75a0-53a6-a5d7-ad7f9a419778,648295d4-e9e5-55c5-b1a7-ee175a6da603,U5,UPPER,5,2,true,2025-02-01T09:00:00+05:30
fd8dbe1b-ce49-571b-94f2-b2ff798ad1e4,648295d4-e9e5-55c5-b1a7-ee175a6da603,U6,UPPER,6,2,true,2025-02-01T09:00:00+05:30
1454d79e-b44f-598e-ba74-9fe958e9c0bd,648295d4-e9e5-55c5-b1a7-ee175a6da603,U7,UPPER,7,2,true,2025-02-01T09:00:00+05:30
41e2e1c6-c1a9-5ec9-808f-50cf3a1c92d5,648295d4-e9e5-55c5-b1a7-ee175a6da603,U8,UPPER,8,2,true,2025-02-01T09:00:00+05:30
00222df6-c258-521b-966d-4147166e75e2,648295d4-e9e5-55c5-b1a7-ee175a6da603,U9,UPPER,9,2,true,2025-02-01T09:00:00+05:30
0b143169-46e8-5e61-be6a-bef914c929fb,648295d4-e9e5-55c5-b1a7-ee175a6da603,U10,UPPER,10,2,true,2025-02-01T09:00:00+05:30
d106a00d-e6d3-577a-ac60-8223e2088bf2,648295d4-e9e5-55c5-b1a7-ee175a6da603,U11,UPPER,11,2,true,2025-02-01T09:00:00+05:30
9667cb54-f830-561e-b185-8fc6aef1bf2b,648295d4-e9e5-55c5-b1a7-ee175a6da603,U12,UPPER,12,2,true,2025-02-01T09:00:00+05:30
48bb2253-8af4-5e07-b522-2a23f38eeb20,648295d4-e9e5-55c5-b1a7-ee175a6da603,U13,UPPER,13,2,true,2025-02-01T09:00:00+05:30
8445d250-d56b-5705-bfbf-5c80880e0395,648295d4-e9e5-55c5-b1a7-ee175a6da603,U14,UPPER,14,2,true,2025-02-01T09:00:00+05:30
1d1fecf3-6141-5a86-b159-709730c134df,648295d4-e9e5-55c5-b1a7-ee175a6da603,U15,UPPER,15,2,true,2025-02-01T09:00:00+05:30
fde7ef76-7665-5ec7-ad62-111c1d3b05aa,648295d4-e9e5-55c5-b1a7-ee175a6da603,U16,UPPER,16,2,true,2025-02-01T09:00:00+05:30
d15bc8b3-7e61-5fdb-b73e-b4a0614402e6,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,1A,SEATER,1,1,true,2025-02-01T09:00:00+05:30
24d5f855-f01b-50e8-897f-474ccd8fba69,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,1B,SEATER,1,2,true,2025-02-01T09:00:00+05:30
cd5cdb3d-6e24-53b4-855c-bb4f1e297087,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,1C,SEATER,1,3,true,2025-02-01T09:00:00+05:30
8cd3b143-f3e1-5502-8401-d8d8e6377e0d,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,1D,SEATER,1,4,true,2025-02-01T09:00:00+05:30
3807178e-c447-59a3-b772-f5ff1c4803bd,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,2A,SEATER,2,1,true,2025-02-01T09:00:00+05:30
a66a421a-e06c-5626-b26c-ab139d5ee876,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,2B,SEATER,2,2,true,2025-02-01T09:00:00+05:30
e1795aea-8662-5e93-9cf3-c8e1198329a7,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,2C,SEATER,2,3,true,2025-02-01T09:00:00+05:30
8c2ca6c0-15e6-582e-9e76-555b8e5f3464,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,2D,SEATER,2,4,true,2025-02-01T09:00:00+05:30
0f69095f-60f5-502d-a9be-a9204502c2d1,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,3A,SEATER,3,1,true,2025-02-01T09:00:00+05:30
54486c1a-2451-5cdf-8c09-e55587f64de3,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,3B,SEATER,3,2,true,2025-02-01T09:00:00+05:30
eecb0c18-1c7a-50e0-a3a6-f8ea4e7525e4,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,3C,SEATER,3,3,true,2025-02-01T09:00:00+05:30
1edaa690-6559-5cfc-89b6-cf7f0623ce8a,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,3D,SEATER,3,4,true,2025-02-01T09:00:00+05:30
814c3660-554f-5b52-9321-fea6dc63db12,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,4A,SEATER,4,1,true,2025-02-01T09:00:00+05:30
19e4d51c-5852-51bb-a44d-418e5a58bcd9,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,4B,SEATER,4,2,true,2025-02-01T09:00:00+05:30
e59e6671-9576-556e-9e6f-4d8aa860c3e1,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,4C,SEATER,4,3,true,2025-02-01T09:00:00+05:30
c32b1a81-72d2-5784-9d84-a152b1d5531a,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,4D,SEATER,4,4,true,2025-02-01T09:00:00+05:30
156e060e-e9e2-51d4-81f7-2f1bcdd0ccc5,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,5A,SEATER,5,1,true,2025-02-01T09:00:00+05:30
2f0daf5c-2387-53fd-9a1e-feb915ccba09,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,5B,SEATER,5,2,true,2025-02-01T09:00:00+05:30
b95b93e2-bfd3-5335-a41f-8f5aad602cf1,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,5C,SEATER,5,3,true,2025-02-01T09:00:00+05:30
481aeb34-6577-5ae0-95e7-885ccdb77721,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,5D,SEATER,5,4,true,2025-02-01T09:00:00+05:30
2d111616-6bea-5f47-8fb3-440e6b09f277,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,6A,SEATER,6,1,true,2025-02-01T09:00:00+05:30
77c55e87-1a8b-5a5c-8506-fe75771db017,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,6B,SEATER,6,2,true,2025-02-01T09:00:00+05:30
f6bb60ee-80c6-5f56-9715-9231829130c8,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,6C,SEATER,6,3,true,2025-02-01T09:00:00+05:30
cfab8324-eeee-5400-9f12-f7352b95aa28,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,6D,SEATER,6,4,true,2025-02-01T09:00:00+05:30
474d0d6c-b864-54d4-8b27-fbd0e8fbcf56,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,7A,SEATER,7,1,true,2025-02-01T09:00:00+05:30
52ef3e4f-e76a-5366-a3b3-caa2f094be25,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,7B,SEATER,7,2,true,2025-02-01T09:00:00+05:30
c5e812c3-f017-5e3e-b40a-155b0da638cc,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,7C,SEATER,7,3,true,2025-02-01T09:00:00+05:30
ce468d0c-da87-5bb6-a981-7979450f17d1,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,7D,SEATER,7,4,true,2025-02-01T09:00:00+05:30
2e8b0d1b-df10-51af-8819-bb7934869a82,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,8A,SEATER,8,1,true,2025-02-01T09:00:00+05:30
ee310a8f-3608-59b4-bd63-cf4606a51b47,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,8B,SEATER,8,2,true,2025-02-01T09:00:00+05:30
b600e613-cb4d-53fb-b75b-bd436b3936ec,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,8C,SEATER,8,3,true,2025-02-01T09:00:00+05:30
2d3d0bf1-263d-5000-8512-7c39d284e422,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,8D,SEATER,8,4,true,2025-02-01T09:00:00+05:30
9d2a73fe-3a51-5dec-bbbf-952579b75abd,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,9A,SEATER,9,1,true,2025-02-01T09:00:00+05:30
225ef1a2-1de5-55a1-8a60-8bd4f4329e7f,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,9B,SEATER,9,2,true,2025-02-01T09:00:00+05:30
179278ad-043b-5fa5-b5de-f6eecbd8b4fe,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,9C,SEATER,9,3,true,2025-02-01T09:00:00+05:30
2f74a015-ea20-5226-bf95-ebd33b0774c6,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,9D,SEATER,9,4,true,2025-02-01T09:00:00+05:30
354a4c70-f30f-538e-988a-c6beb2ba38b6,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,10A,SEATER,10,1,true,2025-02-01T09:00:00+05:30
9fea6502-e6ed-5e23-bf37-86c1db3ffd29,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,10B,SEATER,10,2,true,2025-02-01T09:00:00+05:30
fd655014-e630-5a74-8d79-4809e74913ba,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,10C,SEATER,10,3,true,2025-02-01T09:00:00+05:30
1dc8885c-d73f-555e-baee-df0816a4b9c0,1a387fd9-13bb-58ec-8459-1d3dfd3d4ff8,10D,SEATER,10,4,true,2025-02-01T09:00:00+05:30
ed070d68-c312-5c1c-b667-2d95dd2d3a3c,eff79514-e137-550b-9293-8388d721bf7f,1A,SEATER,1,1,true,2025-02-01T09:00:00+05:30
4ba92485-7b13-52c1-9335-05b73b8a2d65,eff79514-e137-550b-9293-8388d721bf7f,1B,SEATER,1,2,true,2025-02-01T09:00:00+05:30
efdeb82f-a99e-51d5-85d5-fe61c7e6d491,eff79514-e137-550b-9293-8388d721bf7f,1C,SEATER,1,3,true,2025-02-01T09:00:00+05:30
d0052658-7951-5a2b-9de7-19b80e977f92,eff79514-e137-550b-9293-8388d721bf7f,1D,SEATER,1,4,true,2025-02-01T09:00:00+05:30
41c9c2ca-e25a-5058-9f46-fe7301ecd1b0,eff79514-e137-550b-9293-8388d721bf7f,2A,SEATER,2,1,true,2025-02-01T09:00:00+05:30
25f0e752-6ded-53bf-b2d5-2ec9a54c61d0,eff79514-e137-550b-9293-8388d721bf7f,2B,SEATER,2,2,true,2025-02-01T09:00:00+05:30
db74af6f-4d64-590e-a64b-9f620ba847a2,eff79514-e137-550b-9293-8388d721bf7f,2C,SEATER,2,3,true,2025-02-01T09:00:00+05:30
3d7e65c2-14b5-5403-8158-559c0c30fcb6,eff79514-e137-550b-9293-8388d721bf7f,2D,SEATER,2,4,true,2025-02-01T09:00:00+05:30
f89cf77a-89e5-5f6a-a9f3-d5cedf0bf7e1,eff79514-e137-550b-9293-8388d721bf7f,3A,SEATER,3,1,true,2025-02-01T09:00:00+05:30
abd01844-c37f-52c9-9a78-2a904968b8e8,eff79514-e137-550b-9293-8388d721bf7f,3B,SEATER,3,2,true,2025-02-01T09:00:00+05:30
74a98e3d-d541-5523-b5c5-ce60aad0965a,eff79514-e137-550b-9293-8388d721bf7f,3C,SEATER,3,3,true,2025-02-01T09:00:00+05:30
9f7cd515-d759-573e-8ef4-bc9219ba36e6,eff79514-e137-550b-9293-8388d721bf7f,3D,SEATER,3,4,true,2025-02-01T09:00:00+05:30
ed8fff44-6f57-5062-9682-463bf64d6475,eff79514-e137-550b-9293-8388d721bf7f,4A,SEATER,4,1,true,2025-02-01T09:00:00+05:30
43a9bf18-e3c5-5bd1-babb-cac8b0a4b69a,eff79514-e137-550b-9293-8388d721bf7f,4B,SEATER,4,2,true,2025-02-01T09:00:00+05:30
aad4f01f-0f3c-5aa9-b4ea-841f0def5d47,eff79514-e137-550b-9293-8388d721bf7f,4C,SEATER,4,3,true,2025-02-01T09:00:00+05:30
8db52020-78f4-5722-8b50-621a4097042d,eff79514-e137-550b-9293-8388d721bf7f,4D,SEATER,4,4,true,2025-02-01T09:00:00+05:30
1919f593-aa38-5472-981e-d0e8a8450fc2,eff79514-e137-550b-9293-8388d721bf7f,5A,SEATER,5,1,true,2025-02-01T09:00:00+05:30
8f409092-e8b7-57de-96d2-5a7071abcf99,eff79514-e137-550b-9293-8388d721bf7f,5B,SEATER,5,2,true,2025-02-01T09:00:00+05:30
61a407ee-8bac-5dbd-983b-578b5020b777,eff79514-e137-550b-9293-8388d721bf7f,5C,SEATER,5,3,true,2025-02-01T09:00:00+05:30
1e48443c-4b85-58b9-af9f-7dede91743db,eff79514-e137-550b-9293-8388d721bf7f,5D,SEATER,5,4,true,2025-02-01T09:00:00+05:30
71c81f31-5fa5-5553-8696-dbdb0faf9ea0,eff79514-e137-550b-9293-8388d721bf7f,6A,SEATER,6,1,true,2025-02-01T09:00:00+05:30
91a1994a-e388-5f5d-9d8b-50c1b17a6648,eff79514-e137-550b-9293-8388d721bf7f,6B,SEATER,6,2,true,2025-02-01T09:00:00+05:30
9d5364ec-1756-5a78-822e-7dbe9f139f03,eff79514-e137-550b-9293-8388d721bf7f,6C,SEATER,6,3,true,2025-02-01T09:00:00+05:30
839aff7b-e348-50c2-932e-ad6eff280b82,eff79514-e137-550b-9293-8388d721bf7f,6D,SEATER,6,4,true,2025-02-01T09:00:00+05:30
8872704c-bbb9-5c10-bb32-6a21ca851e4f,eff79514-e137-550b-9293-8388d721bf7f,7A,SEATER,7,1,true,2025-02-01T09:00:00+05:30
52182736-d5bd-55db-89e2-4e8f8fa9ac51,eff79514-e137-550b-9293-8388d721bf7f,7B,SEATER,7,2,true,2025-02-01T09:00:00+05:30
2732bf07-d77f-53a3-87c5-fbabce4c6a8c,eff79514-e137-550b-9293-8388d721bf7f,7C,SEATER,7,3,true,2025-02-01T09:00:00+05:30
aeab172b-cfea-5c91-9da2-daf377be3f3b,eff79514-e137-550b-9293-8388d721bf7f,7D,SEATER,7,4,true,2025-02-01T09:00:00+05:30
709c04d6-5698-5894-ae31-96069359cb9f,eff79514-e137-550b-9293-8388d721bf7f,8A,SEATER,8,1,true,2025-02-01T09:00:00+05:30
21237e78-f511-5610-9d22-8a4ec5d15d6c,eff79514-e137-550b-9293-8388d721bf7f,8B,SEATER,8,2,true,2025-02-01T09:00:00+05:30
5cf038e2-88d2-509f-ae56-f34a75b4a12c,eff79514-e137-550b-9293-8388d721bf7f,8C,SEATER,8,3,true,2025-02-01T09:00:00+05:30
28d2251e-c883-5397-b94c-7566e9544fb9,eff79514-e137-550b-9293-8388d721bf7f,8D,SEATER,8,4,true,2025-02-01T09:00:00+05:30
4b530fbb-7e2d-5e91-a2d6-295f2e307732,eff79514-e137-550b-9293-8388d721bf7f,9A,SEATER,9,1,true,2025-02-01T09:00:00+05:30
